,YEAR,TITLE,ABSTRACT,KEYWORDS,AUTHORS,VENUE,JOURNAL or Conference,DOI,URL,CIT,E1,E2,E3,E4,I1,I2,I3,Included?,Researcher,Metric,Notes,,,,,,,Old ID
109,2025,Cityeqa: A hierarchical llm agent on embodied question answering benchmark in city space,,,"Y Zhao, K Xu, Z Zhu, Y Hu, Z Zheng, Y Chen‚Ä¶",,,,https://arxiv.org/abs/2502.12532,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
110,2024,Time domain speech enhancement with CNN and time-attention transformer,,,"N Saleem, TS Gunawan, S Dhahbi, S Bourouis",,,,https://www.sciencedirect.com/science/article/pii/S1051200424000332,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
111,2022,"Recipe for a general, powerful, scalable graph transformer",,,"L Ramp√°≈°ek, M Galkin, VP Dwivedi‚Ä¶",,,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/5d4834a159f1547b267a05a4e2b7cf5e-Abstract-Conference.html,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
112,2023,GPTCloneBench: A comprehensive benchmark of semantic clones and cross-language clones using GPT-3 model and SemanticCloneBench,"With the emergence of Machine Learning, there has been a surge in leveraging its capabilities for problem-solving across various domains. In the code clone realm, the identification of type-4 or semantic clones has emerged as a crucial yet challenging task. Researchers aim to utilize Machine Learning to tackle this challenge, often relying on the Big-CloneBench dataset. However, it’s worth noting that BigCloneBench, originally not designed for semantic clone detection, presents several limitations that hinder its suitability as a comprehensive training dataset for this specific purpose. Furthermore, CLCDSA dataset suffers from a lack of reusable examples aligning with real-world software systems, rendering it inadequate for cross-language clone detection approaches. In this work, we present a comprehensive semantic clone and cross-language clone benchmark, GPTCloneBench 1 by exploiting SemanticCloneBench and OpenAI’s GPT-3 model. In particular, using code fragments from SemanticCloneBench as sample inputs along with appropriate prompt engineering for GPT-3 model, we generate semantic and cross-language clones for these specific fragments and then conduct a combination of extensive manual analysis, tool-assisted filtering, functionality testing and automated validation in building the benchmark. From 79,928 clone pairs of GPT-3 output, we created a benchmark with 37,149 true semantic clone pairs, 19,288 false semantic pairs(Type-1/Type-2), and 20,770 cross-language clones across four languages (Java, C, C#, and Python). Our benchmark is 15-fold larger than SemanticCloneBench, has more functional code examples for software systems and programming language support than CLCDSA, and overcomes BigCloneBench’s qualities, quantification, and language variety limitations. GPTCloneBench can be found here1.","Software Clone, SemanticCloneBench,
GPT-3, Language Model, Machine Learning, Cross
Language Clone, Semantic Clone, BigCloneBench.","AI Alam, PR Roy, F Al-Omari, CK Roy‚Ä¶",,,,https://ieeexplore.ieee.org/abstract/document/10336319/,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
113,2024,When llm-based code generation meets the software development process,"Software process models are essential to facilitate collaboration and communication among software teams to solve complex development tasks. Inspired by these software engineering practices, we present FlowGen - a code generation framework that emulates software process models based on multiple Large Language Model (LLM) agents. We emulate three process models, FlowGenWaterfall, FlowGenTDD, and FlowGenScrum, by assigning LLM agents to embody roles (i.e., requirement engineer, architect, developer, tester, and scrum master) that correspond to everyday development activities and organize their communication patterns. The agents work collaboratively using chain-of-thought and prompt composition with continuous self-refinement to improve the code quality. We use GPT3.5 as our underlying LLM and several baselines (RawGPT, CodeT, Reflexion) to evaluate code generation on four benchmarks: HumanEval, HumanEval-ET, MBPP, and MBPP-ET. Our findings show that FlowGenScrum excels compared to other process models, achieving a Pass@1 of 75.2, 65.5, 82.5, and 56.7 in HumanEval, HumanEval-ET, MBPP, and MBPP-ET, respectively (an average of 15% improvement over RawGPT). Compared with other state-of-the-art techniques, FlowGenScrum achieves a higher Pass@1 in MBPP compared to CodeT, with both outperforming Reflexion. Notably, integrating CodeT into FlowGenScrum resulted in statistically significant improvements, achieving the highest Pass@1 scores. Our analysis also reveals that the development activities impacted code smell and exception handling differently, with design and code review adding more exception handling and reducing code smells. Finally, FlowGen models maintain stable Pass@1 scores across GPT3.5 versions and temperature values, highlighting the effectiveness of software process models in enhancing the quality and stability of LLM-generated code. ","Large Language Model, Code Generation,
Agents, Software Process Model, LLM4SE","F Lin, DJ Kim",,,,https://ui.adsabs.harvard.edu/abs/2024arXiv240315852L/abstract,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"Human Annotators, pass@k",Human annotators and pass@k,,,,,,,
114,2025,Metrex: A benchmark for verilog code metric reasoning using llms,"Large Language Models (LLMs) have been applied to various hardware design tasks, including Verilog code generation, EDA tool scripting, and RTL bug fixing. Despite this extensive exploration, LLMs are yet to be used for the task of post-synthesis metric reasoning and estimation of HDL designs. In this paper, we assess the ability of LLMs to reason about post-synthesis metrics of Verilog designs. We introduce MetRex, a large-scale dataset comprising 25,868 Verilog HDL designs and their corresponding post-synthesis metrics, namely area, delay, and static power. MetRex incorporates a Chain of Thought (CoT) template to enhance LLMs' reasoning about these metrics. Extensive experiments show that Supervised Fine-Tuning (SFT) boosts the LLM's reasoning capabilities on average by 37.0%, 25.3%, and 25.7% on the area, delay, and static power, respectively. While SFT improves performance on our benchmark, it remains far from achieving optimal results, especially on complex problems. Comparing to state-of-the-art regression models, our approach delivers accurate post-synthesis predictions for 17.4% more designs (within a 5% error margin), in addition to offering a 1.7x speedup by eliminating the need for pre-processing. This work lays the groundwork for advancing LLM-based Verilog code metric reasoning.","LLM, Verilog, Metrics, Post-synthesis, Reasoning,
Chain-of-Thought, LLM4SE","M Abdelatty, J Ma, S Reda",,,,https://dl.acm.org/doi/abs/10.1145/3658617.3697625,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,acc@k,acc@k,,,,,,,
115,2024,KorNAT: LLM alignment benchmark for Korean social Values and common knowledge,,,"J Lee, M Kim, S Kim, J Kim, S Won, H Lee‚Ä¶",,,,https://arxiv.org/abs/2402.13605,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
116,2023,Codetransocean: A comprehensive multilingual benchmark for code translation,"Recent code translation techniques exploit neural machine translation models to translate source code from one programming language to another to satisfy production compatibility or to improve efficiency of codebase maintenance. Most existing code translation datasets only focus on a single pair of popular programming languages. To advance research on code translation and meet diverse requirements of real-world applications, we construct CodeTransOcean, a large-scale comprehensive benchmark that supports the largest variety of programming languages for code translation. CodeTransOcean consists of three novel multilingual datasets, namely, MultilingualTrans supporting translations between multiple popular programming languages, NicheTrans for translating between niche programming languages and popular ones, and LLMTrans for evaluating executability of translated code by large language models (LLMs). CodeTransOcean also includes a novel cross-framework dataset, DLTrans, for translating deep learning code across different frameworks. We develop multilingual modeling approaches for code translation and demonstrate their great potential in improving the translation quality of both low-resource and high-resource language pairs and boosting the training efficiency. We also propose a novel evaluation metric Debugging Success Rate@K for program-level code translation. Last but not least, we evaluate LLM ChatGPT on our datasets and investigate its potential for fuzzy execution predictions. We build baselines for CodeTransOcean and analyze challenges of code translation for guiding future research. The CodeTransOcean datasets and code are publicly available at this https URL. ",,"W Yan, Y Tian, Y Li, Q Chen, W Wang",,,,https://arxiv.org/abs/2310.04951,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"DSR@k, BLEU, CodeBLEU","Debugging Success Rate (DSR), Introduces DSR@1 debugging success rate, interesting to see how it is made. BLUE, CodeBLUE is used as well",,,,,,,
117,2024,Llmrg: Improving recommendations through large language model reasoning graphs,,,"Y Wang, Z Chu, X Ouyang, S Wang, H Hao‚Ä¶",,,,https://ojs.aaai.org/index.php/AAAI/article/view/29887,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
118,2024,Codepori: Large scale model for autonomous software development by using multi-agents,,,"Z Rasheed, M Waseem, M Saari, K Syst√§‚Ä¶",,,,https://ui.adsabs.harvard.edu/abs/2024arXiv240201411R/abstract,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
119,2024,Dtllm-vlt: Diverse text generation for visual language tracking based on llm,,,"X Li, X Feng, S Hu, M Wu, D Zhang‚Ä¶",,,,https://openaccess.thecvf.com/content/CVPR2024W/VDU/html/Li_DTLLM-VLT_Diverse_Text_Generation_for_Visual_Language_Tracking_Based_on_CVPRW_2024_paper.html,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
120,2024,How to understand whole software repository?,,,"Y Ma, Q Yang, R Cao, B Li, F Huang, Y Li",,,,https://arxiv.org/abs/2406.01422,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
121,2023,Clarifygpt: Empowering llm-based code generation with intention clarification,,,"F Mu, L Shi, S Wang, Z Yu, B Zhang, C Wang‚Ä¶",,,,https://arxiv.org/abs/2310.10996,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
122,2023,Diversity of thought improves reasoning abilities of large language models,,,"R Naik, V Chandrasekaran, M Yuksekgonul, H Palangi‚Ä¶",,,,https://openreview.net/forum?id=FvfhHucpLd,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
123,2024,Gitbug-java: A reproducible benchmark of recent java bugs,"Bug-fix benchmarks are essential for evaluating methodologies in automatic program repair (APR) and fault localization (FL). However, existing benchmarks, exemplified by Defects4J, need to evolve to incorporate recent bug-fixes aligned with contemporary development practices. Moreover, reproducibility, a key scientific principle, has been lacking in bug-fix benchmarks. To address these gaps, we present GitBug-Java, a reproducible benchmark of recent Java bugs. GitBug-Java features 199 bugs extracted from the 2023 commit history of 55 notable open-source repositories. The methodology for building GitBug-Java ensures the preservation of bug-fixes in fully-reproducible environments. We publish GitBug-Java at https://github.com/gitbugactions/gitbug-java.",LLM4SE,"A Silva, N Saavedra, M Monperrus",,,,https://dl.acm.org/doi/abs/10.1145/3643991.3644884,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,There is no mention of evaluationˇmetrics,There is no mention of evaluationˇmetrics,,,,,,,
124,2024,Vul-rag: Enhancing llm-based vulnerability detection via knowledge-level rag,,,"X Du, G Zheng, K Wang, J Feng, W Deng, M Liu‚Ä¶",,,,https://arxiv.org/abs/2406.11147,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
125,2022,Equiformer: Equivariant graph attention transformer for 3d atomistic graphs,,,"YL Liao, T Smidt",,,,https://arxiv.org/abs/2206.11990,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
126,2023,Llm-based code generation method for golang compiler testing,,,Q Gu,,,,https://dl.acm.org/doi/abs/10.1145/3611643.3617850,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
127,2022,"DB-BERT: a Database Tuning Tool that"" Reads the Manual""",,,I Trummer,,,,https://dl.acm.org/doi/abs/10.1145/3514221.3517843,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
128,2022,Transformer and CNN hybrid deep neural network for semantic segmentation of very-high-resolution remote sensing imagery,,,"C Zhang, W Jiang, Y Zhang, W Wang‚Ä¶",,,,https://ieeexplore.ieee.org/abstract/document/9686732/,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
129,2024,Multi-objective fine-tuning for enhanced program repair with llms,,,"B Yang, H Tian, J Ren, H Zhang, J Klein‚Ä¶",,,,https://arxiv.org/abs/2404.12636,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
130,2023,Enhancing recommender systems with large language model reasoning graphs,,,"Y Wang, Z Chu, X Ouyang, S Wang, H Hao‚Ä¶",,,,https://arxiv.org/abs/2308.10835,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
131,2023,Api-bank: A comprehensive benchmark for tool-augmented llms,"Recent research has demonstrated that Large Language Models (LLMs) can enhance their capabilities by utilizing external tools. However, three pivotal questions remain unanswered: (1) How effective are current LLMs in utilizing tools? (2) How can we enhance LLMs' ability to utilize tools? (3) What obstacles need to be overcome to leverage tools? To address these questions, we introduce API-Bank, a groundbreaking benchmark, specifically designed for tool-augmented LLMs. For the first question, we develop a runnable evaluation system consisting of 73 API tools. We annotate 314 tool-use dialogues with 753 API calls to assess the existing LLMs' capabilities in planning, retrieving, and calling APIs. For the second question, we construct a comprehensive training set containing 1,888 tool-use dialogues from 2,138 APIs spanning 1,000 distinct domains. Using this dataset, we train Lynx, a tool-augmented LLM initialized from Alpaca. Experimental results demonstrate that GPT-3.5 exhibits improved tool utilization compared to GPT-3, while GPT-4 excels in planning. However, there is still significant potential for further improvement. Moreover, Lynx surpasses Alpaca's tool utilization performance by more than 26 pts and approaches the effectiveness of GPT-3.5. Through error analysis, we highlight the key challenges for future research in this field to answer the third question. ",,"M Li, Y Zhao, B Yu, F Song, H Li, H Yu, Z Li‚Ä¶",,,,https://arxiv.org/abs/2304.08244,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"ROUGE-L, accuracy","ROUGE-L, accuracy",,,,,,,
132,2024,Code-aware prompting: A study of coverage-guided test generation in regression setting using llm,,,"G Ryan, S Jain, M Shang, S Wang, X Ma‚Ä¶",,,,https://dl.acm.org/doi/abs/10.1145/3643769,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
133,2024,From llm to nmt: Advancing low-resource machine translation with claude,,,"M Enis, M Hopkins",,,,https://arxiv.org/abs/2404.13813,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
134,2023,Code structure‚Äìguided transformer for source code summarization,"Code summaries help developers comprehend programs and reduce their time to infer the program functionalities during software maintenance. Recent efforts resort to deep learning techniques such as sequence-to-sequence models for generating accurate code summaries, among which Transformer-based approaches have achieved promising performance. However, effectively integrating the code structure information into the Transformer is under-explored in this task domain. In this article, we propose a novel approach named SG-Trans to incorporate code structural properties into Transformer. Specifically, we inject the local symbolic information (e.g., code tokens and statements) and global syntactic structure (e.g., dataflow graph) into the self-attention module of Transformer as inductive bias. To further capture the hierarchical characteristics of code, the local information and global structure are designed to distribute in the attention heads of lower layers and high layers of Transformer. Extensive evaluation shows the superior performance of SG-Trans over the state-of-the-art approaches. Compared with the best-performing baseline, SG-Trans still improves 1.4% and 2.0% on two benchmark datasets, respectively, in terms of METEOR score, a metric widely used for measuring generation quality.",LLM4SE,"S Gao, C Gao, Y He, J Zeng, L Nie, X Xia‚Ä¶",,,,https://dl.acm.org/doi/abs/10.1145/3522674,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"BLEU, ROUGE-L, Meteor","BLEU, ROUGE, Meteor",,,,,,,
135,2025,MMRC: A Large-Scale Benchmark for Understanding Multimodal Large Language Model in Real-World Conversation,,,"H Xue, F Tang, M Hu, Y Liu, Q Huang, Y Li‚Ä¶",,,,https://arxiv.org/abs/2502.11903,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
136,2023,Hyenadna: Long-range genomic sequence modeling at single nucleotide resolution,,,"E Nguyen, M Poli, M Faizi, A Thomas‚Ä¶",,,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/86ab6927ee4ae9bde4247793c46797c7-Abstract-Conference.html,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
137,2023,Codeapex: A bilingual programming evaluation benchmark for large language models,"    With the emergence of Large Language Models (LLMs), there has been a significant improvement in the programming capabilities of models, attracting growing attention from researchers. Evaluating the programming capabilities of LLMs is crucial as it reflects the multifaceted abilities of LLMs, and it has numerous downstream applications. In this paper, we propose CodeApex, a bilingual benchmark dataset focusing on the programming comprehension, code generation, and code correction abilities of LLMs. Programming comprehension task tests LLMs on multiple-choice exam questions covering conceptual understanding, commonsense reasoning, and multi-hop reasoning. The code generation task evaluates LLMs through completing C++ functions based on provided descriptions and prototypes. The code correction task asks LLMs to fix real-world erroneous code segments with different error messages. We evaluate 12 widely used LLMs, including both general-purpose and specialized models. GPT-4 exhibits the best programming capabilities, achieving approximate accuracy of 69%, 54%, and 66% on the three tasks, respectively. Compared to human performance, there is still significant room for improvement in LLM programming. We hope that CodeApex can serve as a reference for evaluating the coding capabilities of LLMs, further promoting their development and growth. 
",LLM4SE,"L Fu, H Chai, S Luo, K Du, W Zhang, L Fan‚Ä¶",,,,https://arxiv.org/abs/2309.01940,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,accuracy,accuracy,,,,,,,
138,2022,Persformer: 3d lane detection via perspective transformer and the openlane benchmark,,,"L Chen, C Sima, Y Li, Z Zheng, J Xu, X Geng‚Ä¶",,,,https://link.springer.com/chapter/10.1007/978-3-031-19839-7_32,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
139,2024,Integration of Mamba and Transformer-MAT for Long-Short Range Time Series Forecasting with Application to Weather Dynamics,,,"W Zhang, J Huang, R Wang, C Wei‚Ä¶",,,,https://ieeexplore.ieee.org/abstract/document/10823516/,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
140,2024,Knowledge transfer from high-resource to low-resource programming languages for code llms,,,"F Cassano, J Gouwar, F Lucchetti‚Ä¶",,,,https://dl.acm.org/doi/abs/10.1145/3689735,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
141,2024,Exploring and evaluating hallucinations in llm-powered code generation,"The rise of Large Language Models (LLMs) has significantly advanced many applications on software engineering tasks, particularly in code generation. Despite the promising performance, LLMs are prone to generate hallucinations, which means LLMs might produce outputs that deviate from users' intent, exhibit internal inconsistencies, or misalign with the factual knowledge, making the deployment of LLMs potentially risky in a wide range of applications. Existing work mainly focuses on investing the hallucination in the domain of natural language generation (NLG), leaving a gap in understanding the types and extent of hallucinations in the context of code generation. To bridge the gap, we conducted a thematic analysis of the LLM-generated code to summarize and categorize the hallucinations present in it. Our study established a comprehensive taxonomy of hallucinations in LLM-generated code, encompassing 5 primary categories of hallucinations depending on the conflicting objectives and varying degrees of deviation observed in code generation. Furthermore, we systematically analyzed the distribution of hallucinations, exploring variations among different LLMs and their correlation with code correctness. Based on the results, we proposed HalluCode, a benchmark for evaluating the performance of code LLMs in recognizing hallucinations. Hallucination recognition and mitigation experiments with HalluCode and HumanEval show existing LLMs face great challenges in recognizing hallucinations, particularly in identifying their types, and are hardly able to mitigate hallucinations. We believe our findings will shed light on future research about hallucination evaluation, detection, and mitigation, ultimately paving the way for building more effective and reliable code LLMs in the future. ",LLM4SE,"F Liu, Y Liu, L Shi, H Huang, R Wang, Z Yang‚Ä¶",,,,https://arxiv.org/abs/2404.00971,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Hallucination Metrics,Hallucination metrics (not sure if I want to add it),,,,,,,
142,2024,Structcoder: Structure-aware transformer for code generation,,,"S Tipirneni, M Zhu, CK Reddy",,,,https://dl.acm.org/doi/abs/10.1145/3636430,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
143,2025,MultiAgentBench: Evaluating the Collaboration and Competition of LLM agents,,,"K Zhu, H Du, Z Hong, X Yang, S Guo, Z Wang‚Ä¶",,,,https://arxiv.org/abs/2503.01935,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
144,2024,Pedestrian attribute recognition: A new benchmark dataset and a large language model augmented framework,,,"J Jin, X Wang, Q Zhu, H Wang, C Li",,,,https://arxiv.org/abs/2408.09720,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
145,2024,Salad-bench: A hierarchical and comprehensive safety benchmark for large language models,"In the rapidly evolving landscape of Large Language Models (LLMs), ensuring robust safety measures is paramount. To meet this crucial need, we propose \emph{SALAD-Bench}, a safety benchmark specifically designed for evaluating LLMs, attack, and defense methods. Distinguished by its breadth, SALAD-Bench transcends conventional benchmarks through its large scale, rich diversity, intricate taxonomy spanning three levels, and versatile this http URL-Bench is crafted with a meticulous array of questions, from standard queries to complex ones enriched with attack, defense modifications and multiple-choice. To effectively manage the inherent complexity, we introduce an innovative evaluators: the LLM-based MD-Judge for QA pairs with a particular focus on attack-enhanced queries, ensuring a seamless, and reliable evaluation. Above components extend SALAD-Bench from standard LLM safety evaluation to both LLM attack and defense methods evaluation, ensuring the joint-purpose utility. Our extensive experiments shed light on the resilience of LLMs against emerging threats and the efficacy of contemporary defense tactics. Data and evaluator are released under this https URL. ",,"L Li, B Dong, R Wang, X Hu, W Zuo, D Lin‚Ä¶",,,,https://arxiv.org/abs/2402.05044,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,statistical,statistical,,,,,,,
146,2024,SG-Bench: Evaluating LLM Safety Generalization Across Diverse Tasks and Prompt Types,,,"Y Mou, S Zhang, W Ye",,,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/de7b99107c53e60257c727dc73daf1d1-Abstract-Datasets_and_Benchmarks_Track.html,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
147,2025,Mlgym: A new framework and benchmark for advancing ai research agents,,,"D Nathani, L Madaan, N Roberts, N Bashlykov‚Ä¶",,,,https://arxiv.org/abs/2502.14499,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
148,2022,Temporal and contextual transformer for multi-camera editing of TV shows,,,"A Rao, X Jiang, S Wang, Y Guo, Z Liu, B Dai‚Ä¶",,,,https://arxiv.org/abs/2210.08737,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
149,2024,Coverup: Coverage-guided llm-based test generation,,,"JA Pizzorno, ED Berger",,,,https://arxiv.org/abs/2403.16218,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
150,2024,Mossformer2: Combining transformer and rnn-free recurrent network for enhanced time-domain monaural speech separation,,,"S Zhao, Y Ma, C Ni, C Zhang, H Wang‚Ä¶",,,,https://ieeexplore.ieee.org/abstract/document/10445985/,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
151,2023,Embrace divergence for richer insights: A multi-document summarization benchmark and a case study on summarizing diverse information from news articles,"Previous research in multi-document news summarization has typically concentrated on collating information that all sources agree upon. However, the summarization of diverse information dispersed across multiple articles about an event remains underexplored. In this paper, we propose a new task of summarizing diverse information encountered in multiple news articles encompassing the same event. To facilitate this task, we outlined a data collection schema for identifying diverse information and curated a dataset named DiverseSumm. The dataset includes 245 news stories, with each story comprising 10 news articles and paired with a human-validated reference. Next, to enable consistent automatic evaluation, we conducted a comprehensive analysis to pinpoint the position and verbosity biases when utilizing Large Language Model (LLM)-based metrics for evaluating the coverage and faithfulness of summaries. Through correlation analyses, we outline the best practices for effectively using automatic LLM-based metrics on the DiverseSumm dataset. Finally, we study how LLMs summarize multiple news articles by analyzing which type of diverse information LLMs are capable of identifying. Our analyses suggest that despite the extraordinary capabilities of LLMs in single-document summarization, the proposed task remains a complex challenge for them mainly due to their limited coverage, with GPT-4 only able to cover under 40% of the diverse information on average.",,"KH Huang, P Laban, AR Fabbri, PK Choubey‚Ä¶",,,,https://arxiv.org/abs/2309.09369,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,LLM-as-Judge,LLM-as-Judge,,,,,,,
152,2024,"The good, the bad, and the greedy: Evaluation of llms should not ignore non-determinism","Current evaluations of large language models (LLMs) often overlook non-determinism, typically focusing on a single output per example. This limits our understanding of LLM performance variability in real-world applications. Our study addresses this issue by exploring key questions about the performance differences between greedy decoding and sampling, identifying benchmarks' consistency regarding non-determinism, and examining unique model behaviors. Through extensive experiments, we observe that greedy decoding generally outperforms sampling methods for most evaluated tasks. We also observe consistent performance across different LLM sizes and alignment methods, noting that alignment can reduce sampling variance. Moreover, our best-of-N sampling approach demonstrates that smaller LLMs can match or surpass larger models such as GPT-4-Turbo, highlighting the untapped potential of smaller LLMs. This research shows the importance of considering non-determinism in LLM evaluations and provides insights for future LLM development and evaluation. 
",,"Y Song, G Wang, S Li, BY Lin",,,,https://arxiv.org/abs/2407.10457,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Interesting but for limitations,Interesting but for limitations,,,,,,,
153,2024,Is a large language model a good annotator for event extraction?,"Event extraction is an important task in natural language processing that focuses on mining event-related information from unstructured text. Despite considerable advancements, it is still challenging to achieve satisfactory performance in this task, and issues like data scarcity and imbalance obstruct progress. In this paper, we introduce an innovative approach where we employ Large Language Models (LLMs) as expert annotators for event extraction. We strategically include sample data from the training dataset in the prompt as a reference, ensuring alignment between the data distribution of LLM-generated samples and that of the benchmark dataset. This enables us to craft an augmented dataset that complements existing benchmarks, alleviating the challenges of data imbalance and scarcity and thereby enhancing the performance of fine-tuned models. We conducted extensive experiments to validate the efficacy of our proposed method, and we believe that this approach holds great potential for propelling the development and application of more advanced and reliable event extraction systems in real-world scenarios. ","	NLP: Information Extraction, NLP: (Large) Language Models ","R Chen, C Qin, W Jiang, D Choi",,,,https://ojs.aaai.org/index.php/AAAI/article/view/29730,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,statistical,statistical,,,,,,,
154,2022,Swin transformer v2: Scaling up capacity and resolution,,,"Z Liu, H Hu, Y Lin, Z Yao, Z Xie, Y Wei‚Ä¶",,,,http://openaccess.thecvf.com/content/CVPR2022/html/Liu_Swin_Transformer_V2_Scaling_Up_Capacity_and_Resolution_CVPR_2022_paper.html,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
155,2022,"A data-scalable transformer for medical image segmentation: architecture, model efficiency, and benchmark",,,"Y Gao, M Zhou, D Liu, Z Yan, S Zhang‚Ä¶",,,,https://arxiv.org/abs/2203.00131,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
156,2024,Medical mT5: an open-source multilingual text-to-text LLM for the medical domain,,,"I Garc√≠a-Ferrero, R Agerri, AA Salazar, E Cabrio‚Ä¶",,,,https://arxiv.org/abs/2404.07613,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
