Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
38,"J Wu, J Zhu, Y Qi, J Chen, M Xu, F Menolascina…","Medical graph rag: Towards safe medical large language model via graph retrieval-augmented generation",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2408.04187","https://scholar.google.com/scholar?cites=17183034335062469017&as_sdt=2005&sciodt=2007&hl=en",95,"2025-03-20 13:23:25","","","","",,,,,38,38.00,5,7,1,"… based RetrievalAugmented Generation (RAG) framework specifically designed for the medical domain, called MedGraphRAG, aimed at enhancing Large Language Model (LLM… dataset …","https://arxiv.org/pdf/2408.04187","https://scholar.google.com/scholar?q=related:mSm9KLBmdu4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
28,"S Wu, S Zhao, M Yasunaga, K Huang…","Stark: Benchmarking llm retrieval on textual and relational knowledge bases",2024,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/e607b1419e9ae7cd5cb5b5bb60c2ad5c-Abstract-Datasets_and_Benchmarks_Track.html","https://scholar.google.com/scholar?cites=1501475398752845640&as_sdt=2005&sciodt=2007&hl=en",96,"2025-03-20 13:23:25","","","","",,,,,28,28.00,6,5,1,"… Our experiments suggest that STARK presents significant challenges to the current retrieval and LLM systems, highlighting the need for more capable semi-structured retrieval systems. …","https://proceedings.neurips.cc/paper_files/paper/2024/file/e607b1419e9ae7cd5cb5b5bb60c2ad5c-Paper-Datasets_and_Benchmarks_Track.pdf","https://scholar.google.com/scholar?q=related:SL-mhetP1hQJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
18,"Z Yue, H Zhuang, A Bai, K Hui, R Jagerman…","Inference scaling for long-context retrieval augmented generation",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2410.04343","https://scholar.google.com/scholar?cites=1447256858596306268&as_sdt=2005&sciodt=2007&hl=en",97,"2025-03-20 13:23:25","","","","",,,,,18,18.00,3,6,1,"… With a slight abuse of notation, we redefine the average performance metric 𝑃 (eg, accuracy) on dataset X as a function of 𝜃. We consider the number of documents 𝑘, demonstrations …","https://arxiv.org/pdf/2410.04343","https://scholar.google.com/scholar?q=related:XG1h63GwFRQJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
14,"J Wang, L Ke","Llm-seg: Bridging image segmentation and large language model reasoning",2024,"Proceedings of the IEEE/CVF Conference …","openaccess.thecvf.com","https://openaccess.thecvf.com/content/CVPR2024W/MMFM/html/Wang_LLM-Seg_Bridging_Image_Segmentation_and_Large_Language_Model_Reasoning_CVPRW_2024_paper.html","https://scholar.google.com/scholar?cites=315973236002691499&as_sdt=2005&sciodt=2007&hl=en",98,"2025-03-20 13:23:25","","","","",,,,,14,14.00,7,2,1,"… Anything Model and the LLM by mask proposals selection. For the dataset, we propose an … We propose the LLM-Seg40K, a large-scale reasoning segmentation dataset for model …","https://openaccess.thecvf.com/content/CVPR2024W/MMFM/papers/Wang_LLM-Seg_Bridging_Image_Segmentation_and_Large_Language_Model_Reasoning_CVPRW_2024_paper.pdf","https://scholar.google.com/scholar?q=related:q5l46vuPYgQJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
98,"A Acharya, B Singh, N Onoe","Llm based generation of item-description for recommendation system",2023,"Proceedings of the 17th ACM conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3604915.3610647","https://scholar.google.com/scholar?cites=6704018043347970690&as_sdt=2005&sciodt=2007&hl=en",99,"2025-03-20 13:23:25","","10.1145/3604915.3610647","","",,,,,98,49.00,33,3,2,"… the MovieLens 1M dataset comprising movie titles and the Goodreads Dataset consisting of … -sourced LLM, Alpaca, was prompted with few-shot prompting on this dataset to generate …","https://www.academia.edu/download/107984813/3604915.pdf","https://scholar.google.com/scholar?q=related:gqqQGeR0CV0J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
11,"Y Wu, Z Li, JM Zhang, Y Liu","Condefects: A new dataset to address the data leakage concern for llm-based fault localization and program repair",2023,"arXiv preprint arXiv:2310.16253","arxiv.org","https://arxiv.org/abs/2310.16253","https://scholar.google.com/scholar?cites=4480259587758179826&as_sdt=2005&sciodt=2007&hl=en",100,"2025-03-20 13:23:25","","","","",,,,,11,5.50,3,4,2,"… and generalizability of the LLM-based methods becomes … “ConDefects”, a novel dataset of real faults meticulously curated … While inspired by LLM-based tasks, ConDefects can be …","https://arxiv.org/pdf/2310.16253","https://scholar.google.com/scholar?q=related:8kXdjVsULT4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
9,"LP Meyer, J Frey, K Junghanns, F Brei, K Bulert…","Developing a scalable benchmark for assessing large language models in knowledge graph engineering",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2308.16622","https://scholar.google.com/scholar?cites=16478006006820197227&as_sdt=2005&sciodt=2007&hl=en",101,"2025-03-20 13:23:25","","","","",,,,,9,4.50,2,6,2,"… In response to this gap, this paper proposes a first LLM KGE benchmarking framework LLM-… We ask the LLM to generate some synthetic dataset using well known foaf:Person and foaf:…","https://arxiv.org/pdf/2308.16622","https://scholar.google.com/scholar?q=related:a1NFsyijreQJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
0,"Y Yan, J Su, J He, F Fu, X Zheng, Y Lyu…","A Survey of Mathematical Reasoning in the Era of Multimodal Large Language Model: Benchmark, Method & Challenges",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2412.11936","",102,"2025-03-20 13:23:25","","","","",,,,,0,0.00,0,7,1,"… AI community since 2021 related to (M)LLM-based mathematical reasoning, and summarize … , analyzing the LLM-based mathematical reasoning task through three key aspects: dataset, …","https://arxiv.org/pdf/2412.11936","https://scholar.google.com/scholar?q=related:RxAhlEoxet8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
26,"Z Li, C Li, M Zhang, Q Mei…","Retrieval augmented generation or long-context llms? a comprehensive study and hybrid approach",2024,"Proceedings of the 2024 …","aclanthology.org","https://aclanthology.org/2024.emnlp-industry.66/","https://scholar.google.com/scholar?cites=931633886914897850&as_sdt=2005&sciodt=2007&hl=en",103,"2025-03-20 13:23:25","","","","",,,,,26,26.00,5,5,1,"… knowledge, and to study the source of internal knowledge (eg LLM""s world knowledge or dataset leakage), will be valuable future work, which we hope can be further investigated. …","https://aclanthology.org/2024.emnlp-industry.66.pdf","https://scholar.google.com/scholar?q=related:umdHihXU7QwJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
43,"X Xiong, M Zheng","Merging mixture of experts and retrieval augmented generation for enhanced information retrieval and reasoning",2024,"","assets-eu.researchsquare.com","https://assets-eu.researchsquare.com/files/rs-3978298/v1_covered_c16e21c8-7b04-448d-bc48-d44b0f430b4e.pdf","https://scholar.google.com/scholar?cites=5064603921848374961&as_sdt=2005&sciodt=2007&hl=en",104,"2025-03-20 13:23:25","PDF","","","",,,,,43,43.00,22,2,1,"… By leveraging the Google BIG-Bench dataset, we conducted extensive quantitative and … The study acknowledges limitations related to dataset scope and computational demands, …","https://assets-eu.researchsquare.com/files/rs-3978298/v1_covered_c16e21c8-7b04-448d-bc48-d44b0f430b4e.pdf","https://scholar.google.com/scholar?q=related:sZbS-W4WSUYJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
0,"K Inoue, D Lala, M Elmers, K Ochi…","An LLM Benchmark for Addressee Recognition in Multi-modal Multi-party Dialogue",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2501.16643","",105,"2025-03-20 13:23:25","","","","",,,,,0,0.00,0,5,1,"… To evaluate the task's complexity, we benchmarked the performance of a large language model (GPT-4o) on addressee recognition. The results showed that GPT-4o achieved an …","https://arxiv.org/pdf/2501.16643","https://scholar.google.com/scholar?q=related:67T0g2PxZuwJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
21,"X Yuan, J Li, D Wang, Y Chen, X Mao, L Huang…","S-eval: Automatic and adaptive test generation for benchmarking safety evaluation of large language models",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2405.14191","https://scholar.google.com/scholar?cites=1317035321140163702&as_sdt=2005&sciodt=2007&hl=en",106,"2025-03-20 13:23:25","","","","",,,,,21,21.00,3,7,1,"… Our safety critique LLM M𝑐 is developed using a carefully curated dataset … During dataset construction, to acquire the generated … created a fine-grained dataset consisting of 100,000 QA …","https://arxiv.org/pdf/2405.14191","https://scholar.google.com/scholar?q=related:drQziaUMRxIJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
7,"Y Wu, Z Li, JM Zhang, Y Liu","Condefects: A complementary dataset to address the data leakage concern for llm-based fault localization and program repair",2024,"Companion Proceedings of the 32nd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3663529.3663815","https://scholar.google.com/scholar?cites=4422738101017149611&as_sdt=2005&sciodt=2007&hl=en",107,"2025-03-20 13:23:25","","10.1145/3663529.3663815","","",,,,,7,7.00,2,4,1,"… the integrity and generalizability of the LLM-based methods becomes … To address this issue, we introduce ConDefects, a dataset … While inspired by LLM-based tasks, ConDefects can be …","","https://scholar.google.com/scholar?q=related:q4C2xd64YD0J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
8,"M Hirano, M Suzuki, H Sakaji","llm-japanese-dataset v0: construction of japanese chat dataset for large language models and its methodology",2023,"International Conference on Network …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-40978-3_47","https://scholar.google.com/scholar?cites=2537503328780525799&as_sdt=2005&sciodt=2007&hl=en",108,"2025-03-20 13:23:25","","10.1007/978-3-031-40978-3_47","","",,,,,8,4.00,3,3,2,"… a new chat dataset in Japanese for LLM training, which contains approximately 8.4 million data points, and demonstrated the performance of the dataset qualitatively. The dataset and …","https://arxiv.org/pdf/2305.12720","https://scholar.google.com/scholar?q=related:56BVUNUFNyMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
128,"X He, Y Tian, Y Sun, N Chawla…","G-retriever: Retrieval-augmented generation for textual graph understanding and question answering",2024,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/efaf1c9726648c8ba363a5c927440529-Abstract-Conference.html","https://scholar.google.com/scholar?cites=18049217919872131885&as_sdt=2005&sciodt=2007&hl=en",109,"2025-03-20 13:23:25","","","","",,,,,128,128.00,26,5,1,"… the LLM’s pretrained language capabilities, we freeze the LLM … to scale to graphs exceeding the LLM’s context window size. To … We used the same dataset split as in the original dataset. …","https://proceedings.neurips.cc/paper_files/paper/2024/file/efaf1c9726648c8ba363a5c927440529-Paper-Conference.pdf","https://scholar.google.com/scholar?q=related:LeOXuxG0e_oJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
62,"CM Chan, C Xu, R Yuan, H Luo, W Xue, Y Guo…","Rq-rag: Learning to refine queries for retrieval augmented generation",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2404.00610","https://scholar.google.com/scholar?cites=6621501228410966682&as_sdt=2005&sciodt=2007&hl=en",110,"2025-03-20 13:23:25","","","","",,,,,62,62.00,9,7,1,"… Our dataset primarily leverages DuckDuckGo for data retrieval during dataset curation, yet our findings suggest that the choice of data sources during inference has a minimal effect on …","https://arxiv.org/pdf/2404.00610","https://scholar.google.com/scholar?q=related:mpI_90hM5FsJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
30,"R Friel, A Sanyal","Chainpoll: A high efficacy method for llm hallucination detection",2023,"arXiv preprint arXiv:2310.18344","arxiv.org","https://arxiv.org/abs/2310.18344","https://scholar.google.com/scholar?cites=15516900341174820542&as_sdt=2005&sciodt=2007&hl=en",111,"2025-03-20 13:23:25","","","","",,,,,30,15.00,15,2,2,"… LLM hallucinations - Adherence and Correctness. The former pertinent to Retrieval Augmented Generation (… For our purposes, a metric for hallucination detection is a binary classifier …","https://arxiv.org/pdf/2310.18344","https://scholar.google.com/scholar?q=related:vt7c8qUaV9cJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
29,"Z Zhang, M Fang, L Chen","Retrievalqa: Assessing adaptive retrieval-augmented generation for short-form open-domain question answering",2024,"arXiv preprint arXiv:2402.16457","arxiv.org","https://arxiv.org/abs/2402.16457","https://scholar.google.com/scholar?cites=11226058177525748338&as_sdt=2005&sciodt=2007&hl=en",112,"2025-03-20 13:23:25","","","","",,,,,29,29.00,10,3,1,"… This paper presents a new dataset RetrievalQA to assess adaptive RAG for short-form open-domain QA. We find vanilla prompting is insufficient in guiding LLMs to make reliable …","https://arxiv.org/pdf/2402.16457","https://scholar.google.com/scholar?q=related:cpJKK2_4ypsJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
11,"R Raju, S Jain, B Li, J Li, U Thakker","Constructing domain-specific evaluation sets for llm-as-a-judge",2024,"arXiv preprint arXiv:2408.08808","arxiv.org","https://arxiv.org/abs/2408.08808","https://scholar.google.com/scholar?cites=4809491684940205656&as_sdt=2005&sciodt=2007&hl=en",113,"2025-03-20 13:23:25","","","","",,,,,11,11.00,2,5,1,"… diverse, domain-specific evaluation sets tailored for LLM-as-a-Judge frameworks. Our … to enhance the transparency, diversity, and effectiveness of LLM evaluation methodologies. …","https://arxiv.org/pdf/2408.08808","https://scholar.google.com/scholar?q=related:WE4OpzS_vkIJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
224,"P Zhao, H Zhang, Q Yu, Z Wang, Y Geng, F Fu…","Retrieval-augmented generation for ai-generated content: A survey",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2402.19473","https://scholar.google.com/scholar?cites=14452718092018481370&as_sdt=2005&sciodt=2007&hl=en",114,"2025-03-20 13:23:25","","","","",,,,,224,224.00,32,7,1,"… R2A [318] retrieves semantically similar texts by CLIP, and prompts LLM with both the query and the retrieved texts. For video dialogue, [319] proposes TVQA+ dataset to enable rel…","https://arxiv.org/pdf/2402.19473","https://scholar.google.com/scholar?q=related:2nif6YdeksgJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
5,"M Poliakov, N Shvai","Multi-meta-rag: Improving rag for multi-hop queries using database filtering with llm-extracted metadata",2024,"… on Information and Communication Technologies in …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-81372-6_25","https://scholar.google.com/scholar?cites=3649689504086759082&as_sdt=2005&sciodt=2007&hl=en",115,"2025-03-20 13:23:25","","10.1007/978-3-031-81372-6_25","","",,,,,5,5.00,3,2,1,"… While Graph RAG evaluates MultiHop-RAG dataset, it is used purely as a knowledge base for an independent question set. Another LLM assesses the responses for custom metrics …","https://arxiv.org/pdf/2406.13213","https://scholar.google.com/scholar?q=related:qhaQX0RNpjIJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
26,"G Colverd, P Darm, L Silverberg…","Floodbrain: Flood disaster reporting by web-based retrieval augmented generation with an llm",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2311.02597","https://scholar.google.com/scholar?cites=5306657255498490493&as_sdt=2005&sciodt=2007&hl=en",116,"2025-03-20 13:23:25","","","","",,,,,26,13.00,7,4,2,"… For these, experiments a dataset compromising 10 ReliefWeb reports together with 10 generated reports each for three different LLMs (GPT-42, GPT-3.53, and PaLM-Text-Bison [12]) is …","https://arxiv.org/pdf/2311.02597","https://scholar.google.com/scholar?q=related:faK8cqgIpUkJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
142,"SQ Yan, JC Gu, Y Zhu, ZH Ling","Corrective retrieval augmented generation",2024,"","openreview.net","https://openreview.net/forum?id=JnWJbrnaUE","https://scholar.google.com/scholar?cites=5586825707265380735&as_sdt=2005&sciodt=2007&hl=en",117,"2025-03-20 13:23:25","","","","",,,,,142,142.00,36,4,1,"… The assessment accuracy on the PopQA dataset of our retrieval evaluator and the commercial LLM ChatGPT on the document retrieval results was shown in Table 4. The prompts of …","https://openreview.net/pdf?id=JnWJbrnaUE","https://scholar.google.com/scholar?q=related:f9GSZ2FkiE0J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
23,"Y Zhou, Y Liu, X Li, J Jin, H Qian, Z Liu, C Li…","Trustworthiness in retrieval-augmented generation systems: A survey",2024,"arXiv preprint arXiv …","zhouyujia.cn","https://www.zhouyujia.cn/attaches/TrustworthyRAG.pdf","https://scholar.google.com/scholar?cites=8987613846345750009&as_sdt=2005&sciodt=2007&hl=en",118,"2025-03-20 13:23:25","PDF","","","",,,,,23,23.00,3,8,1,"… of the RAG model, we construct a retrieval corpus and questions based on the Enron Email dataset [154]. The Enron Email Dataset is a public dataset containing approximately 500,000 …","https://www.zhouyujia.cn/attaches/TrustworthyRAG.pdf","https://scholar.google.com/scholar?q=related:-RXSwSxrunwJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
16,"Z Wang, SX Teo, J Ouyang, Y Xu, W Shi","M-rag: Reinforcing large language model performance through retrieval-augmented generation with multiple partitions",2024,"arXiv preprint arXiv:2405.16420","arxiv.org","https://arxiv.org/abs/2405.16420","https://scholar.google.com/scholar?cites=2975881609935651006&as_sdt=2005&sciodt=2007&hl=en",119,"2025-03-20 13:23:25","","","","",,,,,16,16.00,3,5,1,"… In the M-RAG framework, we prioritize the quality of LLM generation as an end-to-end metric explicitly guiding the retrieved information. For (2), unlike attending to data categories or …","https://arxiv.org/pdf/2405.16420","https://scholar.google.com/scholar?q=related:vgDVrY50TCkJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
65,"Q Xie, W Han, Z Chen, R Xiang…","Finben: A holistic financial benchmark for large language models",2024,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/adb1d9fa8be4576d28703b396b82ba1b-Abstract-Datasets_and_Benchmarks_Track.html","https://scholar.google.com/scholar?cites=8358143678813812509&as_sdt=2005&sciodt=2007&hl=en",120,"2025-03-20 13:23:25","","","","",,,,,65,65.00,13,5,1,"… It is insufficient for a thorough evaluation of LLM capabilities, especially in the financial area. … In our evaluation, we utilize our newly proposed Regulations dataset, which focuses on …","https://proceedings.neurips.cc/paper_files/paper/2024/file/adb1d9fa8be4576d28703b396b82ba1b-Paper-Datasets_and_Benchmarks_Track.pdf","https://scholar.google.com/scholar?q=related:HbdffWQX_nMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
14,"B Boi, C Esposito, S Lee","Smart contract vulnerability detection: The role of large language model (llm)",2024,"ACM SIGAPP Applied Computing Review","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3687251.3687253","https://scholar.google.com/scholar?cites=2284438142420056688&as_sdt=2005&sciodt=2007&hl=en",121,"2025-03-20 13:23:25","","10.1145/3687251.3687253","","",,,,,14,14.00,5,3,1,"… By training the LLM on a diverse dataset of known smart contract vulnerabilities and secure coding practices, we enhance its ability to recognize subtle and complex vulnerabilities that …","","https://scholar.google.com/scholar?q=related:cPpMFmP0sx8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
62,"S Zeng, J Zhang, P He, Y Xing, Y Liu, H Xu…","The good and the bad: Exploring privacy issues in retrieval-augmented generation (rag)",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2402.16893","https://scholar.google.com/scholar?cites=14978364769270423608&as_sdt=2005&sciodt=2007&hl=en",122,"2025-03-20 13:23:25","","","","",,,,,62,62.00,9,7,1,"… data types, the LLM demonstrates a marked inability to extract PIIs, while when the retrieval data includes another PII dataset (W3C-Email), we found the LLM tends to output more …","https://arxiv.org/pdf/2402.16893","https://scholar.google.com/scholar?q=related:OOCWHGbX3c8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
60,"X Su, Y Gu","Implementing retrieval-augmented generation (rag) for large language models to build confidence in traditional chinese medicine",2024,"","files.osf.io","https://files.osf.io/v1/resources/ns2v3/providers/osfstorage/66678b7a65e1de5555893ab1?format=pdf&action=download&direct&version=1","https://scholar.google.com/scholar?cites=15427979219594072122&as_sdt=2005&sciodt=2007&hl=en",123,"2025-03-20 13:23:25","PDF","","","",,,,,60,60.00,30,2,1,"… diverse and credible dataset that substantiates the efficacy of TCM. The dataset included a wide … Additionally, the dataset incorporated documents from various regions and languages to …","https://files.osf.io/v1/resources/ns2v3/providers/osfstorage/66678b7a65e1de5555893ab1?format=pdf&action=download&direct&version=1","https://scholar.google.com/scholar?q=related:OlAD-lsxG9YJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
49,"J Gu, X Jiang, Z Shi, H Tan, X Zhai, C Xu, W Li…","A survey on llm-as-a-judge",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2411.15594","https://scholar.google.com/scholar?cites=6262087471931650262&as_sdt=2005&sciodt=2007&hl=en",124,"2025-03-20 13:23:25","","","","",,,,,49,49.00,6,8,1,"… This section will review existing work on the evaluation of LLM-as-a-judge, focusing on three key areas: base metric (Section 4.1), bias (Section 4.2), and robustness (Section 4.3). …","https://arxiv.org/pdf/2411.15594","https://scholar.google.com/scholar?q=related:1vDotGBn51YJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
25,"YT Lin, YN Chen","Taiwan llm: Bridging the linguistic divide with a culturally aligned language model",2023,"arXiv preprint arXiv:2311.17487","arxiv.org","https://arxiv.org/abs/2311.17487","https://scholar.google.com/scholar?cites=15545944787548593213&as_sdt=2005&sciodt=2007&hl=en",125,"2025-03-20 13:23:25","","","","",,,,,25,12.50,13,2,2,"… For the evaluation of TAIWAN-LLM, we leverage the TC-Eval benchmark suite [11], which provides a comprehensive set of tasks tailored for assessing the capabilities of Traditional …","https://arxiv.org/pdf/2311.17487","https://scholar.google.com/scholar?q=related:PVyrF2tKvtcJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
